"station_code","sample_date","sample_time","sample_id","depth_adjust","avg_time_per_rev","flow_start_meter","flow_end_meter","flow_set_time","river_left_depth","river_center_depth","river_right_depth","thalweg","cone","start_counter","counter","debris_tubs","velocity","turbidity","trap_fishing","partial_sample","sub_week","trap_start_date","trap_start_time","weather","habitat","trap_sample_type","diel","debris_type","gear_condition","baileys_efficiency"
"UCC","2021-10-31","08:03:59","304_21",28,20,218000,229977,315,3.5,3.8,3.9000001,TRUE,0.5,0,5073,4.5,3.32694444444444,2.29,TRUE,FALSE,"A","2021-10-30","08:52:30","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UBC","2021-10-31","11:06:40","304_21",28,73,700000,705475,300,4.4000001,4.5,4.4000001,TRUE,1,0,3183,3.8,1.596875,2.22,TRUE,FALSE,"A","2021-10-30","15:25:00","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UCC","2021-11-01","09:09:00","305_21",28,20,238000,247504,390,3.5,4,3.9000001,TRUE,0.5,0,12192,7,2.13230769230769,1.28,TRUE,FALSE,"A","2021-10-31","08:03:59","precipitation","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"LCC","2021-11-01","11:01:11","305_21",28,43,248000,265636,720,3.7,3.7,3.3,TRUE,0.5,0,6450,NA,2.14326388888889,3.1800001,TRUE,FALSE,"A","2021-10-31","09:06:48","precipitation","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UBC","2021-11-01","13:08:15","305_21",28,63,705000,712074,432,4.4000001,4.3000002,4.0999999,TRUE,1,0,3568,5.5,1.4328125,2.1199999,TRUE,FALSE,"A","2021-10-31","11:06:40","precipitation","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"LCC","2021-11-02","11:30:31","306_21",NA,29,266000,277969,360,4.4000001,4.4000001,4.3000002,TRUE,0.5,0,3671,5,2.90913194444444,13,TRUE,TRUE,"A","2021-11-01","11:01:11","partly cloudy","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","The cone is not rotating",NA
"UBC","2021-11-02","15:05:34","306_21",29,83,712000,722287,540,4.4000001,4.3000002,4,TRUE,1,0,557,9.5,1.666875,1.5,TRUE,TRUE,"A","2021-11-01","13:08:15","partly cloudy","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","There is a total block in the cone",NA
"UCC","2021-11-03","12:14:20","307_21",29,21,278000,291126,300,3.8,4.0999999,4.0999999,TRUE,0.5,0,12996,8,3.82841666666667,2.5599999,TRUE,TRUE,"A","2021-11-02","09:12:00","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UCC","2022-03-24","08:25:00","083_22",29,21,311000,322805,306,3.5999999,3.8,3.8,TRUE,0.5,0,12493,0.1,3.37561274509804,1.1,TRUE,FALSE,"A","2022-03-23","08:29:37","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"LCC","2022-03-21","09:45:00","080_22",28,NA,260000,273998,702,3.9000001,3.8,3.5999999,TRUE,0.5,0,4873,0.30000001,1.74476495726496,1.83,TRUE,FALSE,"A","2022-03-20","11:15:38","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UCC","2022-03-21","08:30:00","080_22",29,20,248000,259618,300,3.5999999,3.7,3.8,TRUE,0.5,0,11837,0.1,3.38858333333333,1.38,TRUE,FALSE,"A","2022-03-20","10:04:08","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"LCC","2022-03-25","09:38:36","084_22",28,49,341000,347417,300,3.7,3.8,3.5999999,TRUE,0.5,0,5725,0.1,1.871625,1.1,TRUE,FALSE,"A","2022-03-24","09:23:27","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"LCC","2022-03-27","08:00:00","086_22",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,1.22,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UCC","2021-06-05","08:00:00","156_21",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,NA,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UCC","2022-03-27","08:00:00","086_22",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,1.26,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UBC","2022-03-16","08:00:00","075_22",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,NA,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UBC","2022-03-17","08:00:00","076_22",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,NA,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UBC","2022-03-18","08:00:00","077_22",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,2.2,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UBC","2022-03-27","08:00:00","086_22",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,2.6400001,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"LCC","2022-04-01","10:11:15","091_22",28,62,539000,544791,360,3.5999999,3.8,3.5999999,TRUE,0.5,0,5207,0.30000001,1.40753472222222,0.99000001,TRUE,FALSE,"A","2022-03-31","09:29:28","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"LCC","2022-04-06","10:00:08","096_22",28,48,615000,621870,309,3.5999999,3.7,3.5,TRUE,0.5,0,5288,0.2,1.94538834951456,0.89999998,TRUE,FALSE,"A","2022-04-05","11:09:00","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UCC","2022-03-30","08:34:47","089_22",29,20,416000,427574,300,3.7,3.9000001,4,TRUE,0.5,0,11978,0.30000001,3.37575,1.23,TRUE,FALSE,"A","2022-03-29","10:00:00","overcast","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UBC","2022-04-08","07:53:58","098_22",29,60,838000,846834,446,4.8000002,4.6999998,4.5,TRUE,1,0,4757,0.30000001,1.73312780269058,1.26,TRUE,FALSE,"A","2022-04-07","09:34:00","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UCC","2022-03-31","08:17:30","090_22",29,21,464000,475063,302,3.7,3.9000001,3.9000001,TRUE,0.5,0,12429,0.30000001,3.20533940397351,0.64999998,TRUE,FALSE,"A","2022-03-30","08:34:47","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"LCC","2021-11-03","16:43:49","307_21",28,37,292000,299573,300,3.8,3.9000001,3.5999999,TRUE,0.5,0,1996,1,2.20879166666667,6.9499998,TRUE,TRUE,"A","2021-11-02","11:30:31","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","The cone is not rotating",NA
"UBC","2021-11-03","08:15:00","307_21",28,68,724000,729373,300,4.3000002,4.5999999,4.3000002,TRUE,1,0,0,2.5,1.567125,1.6,TRUE,FALSE,"A","2021-11-02","15:05:34","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UBC","2021-11-04","08:30:00","308_21",29,70,730000,735372,300,4.4000001,4.6999998,4.4000001,TRUE,1,0,0,15,1.56683333333333,2.1600001,TRUE,TRUE,"A","2021-11-03","09:42:00","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","The cone is not rotating",NA
"LCC","2021-11-04","12:39:00","308_21",28,45,312000,319388,300,3.5999999,3.7,3.7,TRUE,0.5,0,5636,8,2.15483333333333,3.4100001,TRUE,FALSE,"A","2021-11-03","16:43:49","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UCC","2021-11-04","07:48:42","308_21",28,25,300000,311511,313,2.8,3.5,3.8,TRUE,0.5,0,2992,10,3.21793130990415,2.48,TRUE,FALSE,"A","2021-11-03","12:14:20","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UCC","2021-06-06","08:00:00","157_21",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,NA,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"LCC","2021-11-05","13:31:34","309_21",28,40,349000,359399,423,3.7,3.8,3.5999999,TRUE,0.5,0,6939,NA,2.15109338061466,2.3900001,TRUE,FALSE,"A","2021-11-04","12:39:00","overcast","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UBC","2021-11-05","08:00:00","309_21",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,NA,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UCC","2021-11-06","10:01:22","310_21",29,22,360000,371026,300,3.4000001,3.9000001,3.9000001,TRUE,0.5,0,2990,3,3.21591666666667,2.04,TRUE,FALSE,"A","2021-11-05","10:44:07","overcast","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UBC","2021-11-06","07:41:07","310_21",29,87,735000,740396,300,4.8000002,4.5,4.4000001,TRUE,1,0,294,0.80000001,1.57383333333333,0.94,TRUE,FALSE,"A","2021-11-05","08:20:00","overcast","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"LCC","2021-11-06","13:21:27","310_21",28,42,371000,379917,370,3.5999999,3.7,3.5999999,TRUE,0.5,0,6415,1,2.10875,2.4100001,TRUE,FALSE,"A","2021-11-05","13:31:34","precipitation","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UBC","2021-11-07","07:32:12","311_21",29,76,740000,745185,300,4.5,4.5999999,4.4000001,TRUE,1,0,2411,1,1.51229166666667,2.51,TRUE,FALSE,"A","2021-11-06","07:41:07","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UCC","2021-11-07","09:01:52","311_21",28,21,393000,403752,300,3.4000001,3.8,3.9000001,TRUE,0.5,0,8598,3.4000001,3.136,2.4100001,TRUE,FALSE,"A","2021-11-06","10:01:22","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"LCC","2021-11-07","10:37:51","311_21",28,42,404000,413163,390,3.5999999,3.7,3.7,TRUE,0.5,0,5805,0.80000001,2.05580128205128,2.26,TRUE,FALSE,"A","2021-11-06","13:21:27","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"LCC","2021-11-08","13:52:10","312_21",28,46,439000,446102,300,3.5999999,3.7,3.5999999,TRUE,0.5,0,6721,0.80000001,2.07141666666667,2.1400001,TRUE,FALSE,"A","2021-11-07","10:37:51","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UBC","2021-11-08","08:54:09","312_21",28,109,745000,750593,390,4.4000001,4.5,4.4000001,TRUE,1,0,852,1.5,1.25483974358974,2.6400001,TRUE,FALSE,"A","2021-11-07","07:32:12","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UCC","2021-11-08","11:25:24","312_21",28,21,413000,425272,318,3.5999999,3.8,3.8,TRUE,0.5,0,4990,NA,3.37672955974843,2.0699999,TRUE,FALSE,"A","2021-11-07","09:01:52","overcast","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"LCC","2021-11-09","09:22:07","313_21",29,64,446000,455081,300,4.5999999,4.8000002,4.8000002,TRUE,0.5,0,4791,4.5,2.648625,20.200001,TRUE,FALSE,"A","2021-11-08","13:52:10","precipitation","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UBC","2021-11-09","08:00:00","313_21",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,6.4899998,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UCC","2021-11-09","08:00:00","313_21",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,7.0700002,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UCC","2021-11-10","08:42:07","314_21",29,18,455000,467893,303,4,4.3000002,4.1999998,TRUE,0.5,0,8101,4.5,3.72322607260726,2.8,TRUE,FALSE,"A","2021-11-09","14:58:00","overcast","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UCC","2021-06-12","08:00:00","163_21",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,NA,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UBC","2021-11-10","14:25:00","314_21",29,41,750000,757978,311,5.1999998,5.0999999,5.3000002,TRUE,1,0,7398,6.5,2.24461414790997,7.46,TRUE,FALSE,"A","2021-11-09","13:09:00","overcast","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"LCC","2021-11-10","11:48:12","314_21",28,36,477000,485235,300,4,4,3.8,TRUE,0.5,0,2617,NA,2.401875,3.1300001,TRUE,TRUE,"A","2021-11-09","09:22:07","overcast","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","The cone is not rotating",NA
"UCC","2021-11-11","08:19:54","315_21",29,19,485000,497758,309,3.4000001,4,4,TRUE,0.5,0,5037,2.5,3.61270226537217,2.3800001,TRUE,FALSE,"A","2021-11-10","08:42:07","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"LCC","2021-11-11","11:41:02","315_21",28,37,497000,506288,359,4.8000002,3.9000001,3.7,TRUE,0.5,0,7563,NA,2.26378830083565,3.3499999,TRUE,FALSE,"A","2021-11-10","11:48:12","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UBC","2021-11-11","14:04:00","315_21",29,39,757000,764196,314,4.5,4.6999998,4.8000002,TRUE,1,0,100,2.3,2.00525477707006,4.29,TRUE,FALSE,"A","2021-11-10","14:25:00","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"LCC","2021-11-12","10:54:06","316_21",28,37,NA,NA,NA,3.7,3.8,3.7,TRUE,0.5,0,6903,1,NA,1.79,TRUE,FALSE,"A","2021-11-11","11:41:02","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UCC","2021-11-12","08:27:36","316_21",28,20,NA,NA,NA,3.5999999,4,4,TRUE,0.5,0,12512,2.5,NA,1.91,TRUE,FALSE,"A","2021-11-11","08:19:54","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UBC","2021-11-12","13:27:02","316_21",29,52,764000,770287,300,4.5999999,4.5999999,4.5,TRUE,1,0,0,1,1.83370833333333,2.3499999,TRUE,FALSE,"A","2021-11-11","14:04:00","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UCC","2021-11-13","09:30:00","317_21",29,21,506000,520614,399,3.4000001,3.8,3.8,TRUE,0.5,0,12250,2,3.20482456140351,2.6300001,TRUE,TRUE,"A","2021-11-12","08:27:36","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","The cone is not rotating",NA
"UBC","2021-11-13","15:08:44","317_21",29,56,770000,775715,300,4.4000001,4.5999999,4.4000001,TRUE,1,0,5100,1.3,1.666875,2.02,TRUE,FALSE,"A","2021-11-12","13:27:02","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"LCC","2021-11-13","12:07:00","317_21",28,39,521000,531440,420,3.7,3.8,3.5999999,TRUE,0.5,0,3613,0.60000002,2.175,2.8199999,TRUE,TRUE,"A","2021-11-12","10:54:06","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","The cone is not rotating",NA
"UBC","2021-11-14","15:07:00","318_21",28,55,776000,784001,423,4.5,4.4000001,4.3000002,TRUE,1,0,4390,1.8,1.65505319148936,2.3099999,TRUE,FALSE,"A","2021-11-13","15:08:44","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UCC","2021-11-14","08:49:11","318_21",28,20,532000,553342,540,3.5,3.8,3.8,TRUE,0.5,0,1992,2,3.45819444444444,2.5999999,TRUE,FALSE,"A","2021-11-13","09:30:00","foggy","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"LCC","2021-11-14","12:51:56","318_21",28,40,554000,564129,420,3.7,3.8,3.7,TRUE,0.5,0,6982,0.60000002,2.11020833333333,2.8399999,TRUE,FALSE,"A","2021-11-13","12:07:00","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"LCC","2021-11-15","15:19:40","319_21",28,41,588000,595652,335,3.7,3.7,3.5999999,TRUE,0.5,0,7230,1,1.99865671641791,1.98,TRUE,FALSE,"A","2021-11-14","12:51:56","foggy","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"","2020-11-27","08:00:00","332_20",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,NA,FALSE,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UCC","2021-11-15","11:44:59","319_21",29,20,564000,587533,600,3.5999999,3.8,3.8,TRUE,0.5,0,13754,2,3.43189583333333,1.83,TRUE,FALSE,"A","2021-11-14","08:49:11","foggy","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UBC","2021-11-15","16:20:00","319_21",29,62,784000,795093,575,4.5999999,4.5,4.4000001,TRUE,1,0,4186,2,1.6880652173913,3.1300001,TRUE,FALSE,"A","2021-11-14","15:07:00","foggy","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"LCC","2021-11-16","13:26:57","320_21",28,43,607000,614242,323,3.7,3.7,3.8,TRUE,0.5,0,5907,4.5,1.96184210526316,1.8200001,TRUE,FALSE,"A","2021-11-15","15:19:40","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UBC","2021-11-16","12:50:00","320_21",29,73,794000,799230,312,4.5,4.5,4.4000001,TRUE,1,0,3096,8.5,1.46674679487179,1.36,TRUE,TRUE,"A","2021-11-15","16:20:00","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","The cone is not rotating",NA
"UCC","2021-11-16","09:15:54","320_21",29,22,596000,606693,300,3.5999999,3.9000001,3.8,TRUE,0.5,0,11886,4,NA,2.1500001,TRUE,FALSE,"A","2021-11-15","11:44:59","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"LCC","2021-11-17","16:11:00","321_21",28,44,627000,634153,303,3.5,3.8,3.7,TRUE,0.5,0,6682,NA,2.06563531353135,2.6600001,TRUE,FALSE,"A","2021-11-16","13:26:57","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UCC","2021-11-17","10:11:08","321_21",29,20,615000,626692,300,3.5999999,3.9000001,3.8,TRUE,0.5,0,13587,8.5,3.41016666666667,1.77,TRUE,FALSE,"A","2021-11-16","09:15:54","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UBC","2021-11-17","08:00:00","321_21",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,NA,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"LCC","2021-11-18","12:53:49","322_21",28,49,640000,657495,750,3.8,3.7,3.7,TRUE,0.5,0,5172,0.60000002,2.04108333333333,1.84,TRUE,FALSE,"A","2021-11-17","16:11:00","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UBC","2021-11-18","08:26:00","322_21",29,72,634000,640724,380,4.4000001,4.5,4.4000001,TRUE,1,0,3714,1.8,1.54828947368421,1.89,TRUE,FALSE,"A","2021-11-17","07:30:00","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UCC","2021-11-18","09:14:09","322_21",29,19,799000,820768,534,3.5,3.8,3.8,TRUE,0.5,0,12623,2.5,3.56685393258427,1.72,TRUE,FALSE,"A","2021-11-17","10:11:08","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"LCC","2021-11-19","13:25:53","323_21",28,44,670000,676752,300,3.5,3.7,3.7,TRUE,0.5,0,6178,1.2,1.96933333333333,1.4299999,TRUE,FALSE,"A","2021-11-18","12:53:49","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UCC","2021-11-19","09:28:56","323_21",30,20,658000,669858,300,3.5999999,3.8,3.8,TRUE,0.5,0,11730,3.2,3.45858333333333,1.49,TRUE,FALSE,"A","2021-11-18","09:14:09","foggy","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"LCC","2021-11-20","13:49:59","324_21",29,48,690000,698329,368,3.5,3.5,3.5,TRUE,0.5,0,5662,7,1.98040081521739,NA,TRUE,TRUE,"A","2021-11-19","13:25:53","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","There is a total block in the cone",NA
"UCC","2021-11-20","09:42:56","324_21",29,20,677000,690581,338,3.5999999,4,3.8,TRUE,0.5,0,13133,5.5,3.51579142011834,NA,TRUE,FALSE,"A","2021-11-19","09:28:56","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UBC","2021-11-20","08:00:00","324_21",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,NA,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UBC","2021-11-21","08:00:00","325_21",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,NA,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"LCC","2021-11-21","08:00:00","325_21",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,1.9400001,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UCC","2021-11-22","07:58:31","326_21",29,21,711000,718128,308,3.8,3.9000001,3.9000001,TRUE,0.5,0,12266,2.5,2.025,1.2,TRUE,FALSE,"A","2021-11-21","09:45:00","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"LCC","2021-11-22","12:58:14","326_21",28,45,718000,726365,370,3.7,3.7,3.7,TRUE,0.5,0,6166,1,1.97820945945946,1.39,TRUE,FALSE,"A","2021-11-21","13:49:00","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UBC","2021-11-22","10:41:00","326_21",29,80,825000,829953,300,4.5,4.5,4.4000001,TRUE,1,0,3084,1.3,1.444625,2.8099999,TRUE,FALSE,"A","2021-11-21","12:40:00","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UBC","2021-11-23","07:44:00","327_21",28,90,830000,835253,334,4.4000001,4.4000001,4.1999998,TRUE,1,0,2784,1,1.37616017964072,4.4200001,TRUE,FALSE,"A","2021-11-22","10:41:00","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UCC","2021-11-23","07:00:00","327_21",29,21,909000,920100,300,3.5,3.8,3.8,TRUE,0.5,0,7520,0.1,3.2375,1.98,TRUE,FALSE,"A","2021-11-22","07:58:31","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"LCC","2021-11-23","10:19:23","327_21",NA,46,920000,933279,600,3.7,3.5999999,3.5999999,TRUE,0.5,0,5188,0.5,1.93652083333333,1.13,TRUE,FALSE,"A","2021-11-22","12:58:00","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"LCC","2021-11-24","10:00:22","328_21",28,47,127000,133942,300,3.5999999,3.5999999,3.5999999,TRUE,0.5,0,5652,2.5,2.02475,1.52,TRUE,FALSE,"A","2021-11-23","10:19:23","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
