Date,Time,ºC,ºF
3/30/2022,15:30,13.858,56.9444
3/30/2022,16:00,14.074,57.3332
3/30/2022,16:30,14.17,57.506
3/30/2022,17:00,14.242,57.6356
3/30/2022,17:30,14.266,57.6788
3/30/2022,18:00,14.29,57.722
3/30/2022,18:30,14.218,57.5924
3/30/2022,19:00,14.098,57.3764
3/30/2022,19:30,13.954,57.1172
3/30/2022,20:00,13.834,56.9012
3/30/2022,20:30,13.738,56.7284
3/30/2022,21:00,13.666,56.5988
3/30/2022,21:30,13.594,56.4692
3/30/2022,22:00,13.546,56.3828
3/30/2022,22:30,13.449,56.2082
3/30/2022,23:00,13.377,56.0786
3/30/2022,23:30,13.329,55.9922
3/31/2022,0:00,13.257,55.8626
3/31/2022,0:30,13.161,55.6898
3/31/2022,1:00,13.112,55.6016
3/31/2022,1:30,13.04,55.472
3/31/2022,2:00,12.968,55.3424
3/31/2022,2:30,12.871,55.1678
3/31/2022,3:00,12.775,54.995
3/31/2022,3:30,12.654,54.7772
3/31/2022,4:00,12.534,54.5612
3/31/2022,4:30,12.413,54.3434
3/31/2022,5:00,12.292,54.1256
3/31/2022,5:30,12.171,53.9078
3/31/2022,6:00,12.05,53.69
3/31/2022,6:30,11.904,53.4272
3/31/2022,7:00,11.807,53.2526
3/31/2022,7:30,11.686,53.0348
3/31/2022,8:00,11.565,52.817
3/31/2022,8:30,11.516,52.7288
3/31/2022,9:00,11.516,52.7288
3/31/2022,9:30,11.516,52.7288
3/31/2022,10:00,11.565,52.817
3/31/2022,10:30,11.637,52.9466
3/31/2022,11:00,11.783,53.2094
3/31/2022,11:30,11.977,53.5586
3/31/2022,12:00,12.195,53.951
3/31/2022,12:30,12.413,54.3434
3/31/2022,13:00,12.654,54.7772
3/31/2022,13:30,12.871,55.1678
3/31/2022,14:00,13.112,55.6016
3/31/2022,14:30,13.353,56.0354
3/31/2022,15:00,13.57,56.426
3/31/2022,15:30,13.762,56.7716
3/31/2022,16:00,13.882,56.9876
3/31/2022,16:30,14.002,57.2036
3/31/2022,17:00,14.074,57.3332
3/31/2022,17:30,14.098,57.3764
3/31/2022,18:00,14.098,57.3764
3/31/2022,18:30,14.05,57.29
3/31/2022,19:00,13.954,57.1172
3/31/2022,19:30,13.834,56.9012
3/31/2022,20:00,13.762,56.7716
3/31/2022,20:30,13.642,56.5556
3/31/2022,21:00,13.594,56.4692
3/31/2022,21:30,13.473,56.2514
3/31/2022,22:00,13.401,56.1218
3/31/2022,22:30,13.329,55.9922
3/31/2022,23:00,13.305,55.949
3/31/2022,23:30,13.233,55.8194
4/1/2022,0:00,13.161,55.6898
4/1/2022,0:30,13.064,55.5152
4/1/2022,1:00,13.016,55.4288
4/1/2022,1:30,12.92,55.256
4/1/2022,2:00,12.823,55.0814
4/1/2022,2:30,12.678,54.8204
4/1/2022,3:00,12.534,54.5612
4/1/2022,3:30,12.389,54.3002
4/1/2022,4:00,12.243,54.0374
4/1/2022,4:30,12.098,53.7764
4/1/2022,5:00,11.953,53.5154
4/1/2022,5:30,11.807,53.2526
4/1/2022,6:00,11.662,52.9916
4/1/2022,6:30,11.516,52.7288
4/1/2022,7:00,11.37,52.466
4/1/2022,7:30,11.224,52.2032
4/1/2022,8:00,11.127,52.0286
4/1/2022,8:30,11.029,51.8522
4/1/2022,9:00,11.029,51.8522
4/1/2022,9:30,11.053,51.8954
4/1/2022,10:00,11.175,52.115
4/1/2022,10:30,11.321,52.3778
4/1/2022,11:00,11.516,52.7288
4/1/2022,11:30,11.71,53.078
4/1/2022,12:00,11.953,53.5154
4/1/2022,12:30,12.243,54.0374
4/1/2022,13:00,12.534,54.5612
4/1/2022,13:30,12.823,55.0814
4/1/2022,14:00,13.137,55.6466
4/1/2022,14:30,13.449,56.2082
4/1/2022,15:00,13.666,56.5988
4/1/2022,15:30,13.906,57.0308
4/1/2022,16:00,14.074,57.3332
4/1/2022,16:30,14.218,57.5924
4/1/2022,17:00,14.266,57.6788
4/1/2022,17:30,14.266,57.6788
4/1/2022,18:00,14.242,57.6356
4/1/2022,18:30,14.29,57.722
4/1/2022,19:00,14.218,57.5924
4/1/2022,19:30,14.074,57.3332
4/1/2022,20:00,14.026,57.2468
4/1/2022,20:30,13.93,57.074
4/1/2022,21:00,13.882,56.9876
4/1/2022,21:30,13.834,56.9012
4/1/2022,22:00,13.834,56.9012
4/1/2022,22:30,13.834,56.9012
4/1/2022,23:00,13.786,56.8148
4/1/2022,23:30,13.762,56.7716
4/2/2022,0:00,13.714,56.6852
4/2/2022,0:30,13.666,56.5988
4/2/2022,1:00,13.594,56.4692
4/2/2022,1:30,13.522,56.3396
4/2/2022,2:00,13.449,56.2082
4/2/2022,2:30,13.353,56.0354
4/2/2022,3:00,13.257,55.8626
4/2/2022,3:30,13.112,55.6016
4/2/2022,4:00,12.992,55.3856
4/2/2022,4:30,12.823,55.0814
4/2/2022,5:00,12.678,54.8204
4/2/2022,5:30,12.534,54.5612
4/2/2022,6:00,12.389,54.3002
4/2/2022,6:30,12.243,54.0374
4/2/2022,7:00,12.098,53.7764
4/2/2022,7:30,11.953,53.5154
4/2/2022,8:00,11.856,53.3408
4/2/2022,8:30,11.832,53.2976
4/2/2022,9:00,11.832,53.2976
4/2/2022,9:30,11.856,53.3408
4/2/2022,10:00,11.953,53.5154
4/2/2022,10:30,12.074,53.7332
4/2/2022,11:00,12.243,54.0374
4/2/2022,11:30,12.461,54.4298
4/2/2022,12:00,12.703,54.8654
4/2/2022,12:30,12.968,55.3424
4/2/2022,13:00,13.233,55.8194
4/2/2022,13:30,13.522,56.3396
4/2/2022,14:00,13.762,56.7716
4/2/2022,14:30,14.05,57.29
4/2/2022,15:00,14.266,57.6788
4/2/2022,15:30,14.433,57.9794
4/2/2022,16:00,14.649,58.3682
4/2/2022,16:30,14.721,58.4978
4/2/2022,17:00,14.816,58.6688
4/2/2022,17:30,14.84,58.712
4/2/2022,18:00,14.816,58.6688
4/2/2022,18:30,14.721,58.4978
4/2/2022,19:00,14.625,58.325
4/2/2022,19:30,14.505,58.109
4/2/2022,20:00,14.409,57.9362
4/2/2022,20:30,14.266,57.6788
4/2/2022,21:00,14.146,57.4628
4/2/2022,21:30,14.026,57.2468
4/2/2022,22:00,13.93,57.074
4/2/2022,22:30,13.858,56.9444
4/2/2022,23:00,13.762,56.7716
4/2/2022,23:30,13.69,56.642
4/3/2022,0:00,13.594,56.4692
4/3/2022,0:30,13.497,56.2946
4/3/2022,1:00,13.377,56.0786
4/3/2022,1:30,13.257,55.8626
4/3/2022,2:00,13.137,55.6466
4/3/2022,2:30,13.016,55.4288
4/3/2022,3:00,12.871,55.1678
4/3/2022,3:30,12.727,54.9086
4/3/2022,4:00,12.582,54.6476
4/3/2022,4:30,12.389,54.3002
4/3/2022,5:00,12.219,53.9942
4/3/2022,5:30,12.05,53.69
4/3/2022,6:00,11.856,53.3408
4/3/2022,6:30,11.686,53.0348
4/3/2022,7:00,11.516,52.7288
4/3/2022,7:30,11.37,52.466
4/3/2022,8:00,11.248,52.2464
4/3/2022,8:30,11.175,52.115
4/3/2022,9:00,11.2,52.16
4/3/2022,9:30,11.273,52.2914
4/3/2022,10:00,11.321,52.3778
4/3/2022,10:30,11.419,52.5542
4/3/2022,11:00,11.516,52.7288
4/3/2022,11:30,11.662,52.9916
4/3/2022,12:00,11.832,53.2976
4/3/2022,12:30,11.953,53.5154
4/3/2022,13:00,12.05,53.69
4/3/2022,13:30,12.171,53.9078
4/3/2022,14:00,12.243,54.0374
4/3/2022,14:30,12.437,54.3866
4/3/2022,15:00,12.558,54.6044
4/3/2022,15:30,12.703,54.8654
4/3/2022,16:00,12.727,54.9086
4/3/2022,16:30,12.847,55.1246
4/3/2022,17:00,12.871,55.1678
4/3/2022,17:30,12.944,55.2992
4/3/2022,18:00,12.992,55.3856
4/3/2022,18:30,12.992,55.3856
4/3/2022,19:00,12.992,55.3856
4/3/2022,19:30,12.968,55.3424
4/3/2022,20:00,12.92,55.256
4/3/2022,20:30,12.896,55.2128
4/3/2022,21:00,12.823,55.0814
4/3/2022,21:30,12.775,54.995
4/3/2022,22:00,12.727,54.9086
4/3/2022,22:30,12.703,54.8654
4/3/2022,23:00,12.654,54.7772
4/3/2022,23:30,12.63,54.734
4/4/2022,0:00,12.582,54.6476
4/4/2022,0:30,12.534,54.5612
4/4/2022,1:00,12.485,54.473
4/4/2022,1:30,12.461,54.4298
4/4/2022,2:00,12.437,54.3866
4/4/2022,2:30,12.413,54.3434
4/4/2022,3:00,12.34,54.212
4/4/2022,3:30,12.292,54.1256
4/4/2022,4:00,12.219,53.9942
4/4/2022,4:30,12.171,53.9078
4/4/2022,5:00,12.098,53.7764
4/4/2022,5:30,12.05,53.69
4/4/2022,6:00,11.977,53.5586
4/4/2022,6:30,11.904,53.4272
4/4/2022,7:00,11.832,53.2976
4/4/2022,7:30,11.783,53.2094
4/4/2022,8:00,11.734,53.1212
4/4/2022,8:30,11.71,53.078
4/4/2022,9:00,11.71,53.078
4/4/2022,9:30,11.734,53.1212
4/4/2022,10:00,11.734,53.1212
4/4/2022,10:30,11.734,53.1212
4/4/2022,11:00,11.759,53.1662
4/4/2022,11:30,11.759,53.1662
4/4/2022,12:00,11.856,53.3408
4/4/2022,12:30,11.929,53.4722
4/4/2022,13:00,11.977,53.5586
4/4/2022,13:30,12.074,53.7332
4/4/2022,14:00,12.147,53.8646
4/4/2022,14:30,12.316,54.1688
4/4/2022,15:00,12.534,54.5612
4/4/2022,15:30,12.775,54.995
4/4/2022,16:00,13.04,55.472
4/4/2022,16:30,13.281,55.9058
4/4/2022,17:00,13.449,56.2082
4/4/2022,17:30,13.497,56.2946
4/4/2022,18:00,13.522,56.3396
4/4/2022,18:30,13.449,56.2082
4/4/2022,19:00,13.353,56.0354
4/4/2022,19:30,13.257,55.8626
4/4/2022,20:00,13.185,55.733
4/4/2022,20:30,13.112,55.6016
4/4/2022,21:00,13.016,55.4288
4/4/2022,21:30,12.871,55.1678
4/4/2022,22:00,12.799,55.0382
4/4/2022,22:30,12.775,54.995
4/4/2022,23:00,12.727,54.9086
4/4/2022,23:30,12.678,54.8204
4/5/2022,0:00,12.606,54.6908
4/5/2022,0:30,12.534,54.5612
4/5/2022,1:00,12.437,54.3866
4/5/2022,1:30,12.364,54.2552
4/5/2022,2:00,12.243,54.0374
4/5/2022,2:30,12.147,53.8646
4/5/2022,3:00,12.001,53.6018
4/5/2022,3:30,11.88,53.384
4/5/2022,4:00,11.759,53.1662
4/5/2022,4:30,11.613,52.9034
4/5/2022,5:00,11.492,52.6856
4/5/2022,5:30,11.37,52.466
4/5/2022,6:00,11.248,52.2464
4/5/2022,6:30,11.127,52.0286
4/5/2022,7:00,10.98,51.764
4/5/2022,7:30,10.883,51.5894
4/5/2022,8:00,10.785,51.413
4/5/2022,8:30,10.761,51.3698
4/5/2022,9:00,10.785,51.413
4/5/2022,9:30,10.858,51.5444
4/5/2022,10:00,10.98,51.764
4/5/2022,10:30,11.151,52.0718
4/5/2022,11:00,11.37,52.466
4/5/2022,11:30,11.613,52.9034
4/5/2022,12:00,11.88,53.384
4/5/2022,12:30,12.195,53.951
4/5/2022,13:00,12.485,54.473
4/5/2022,13:30,12.799,55.0382
4/5/2022,14:00,13.088,55.5584
4/5/2022,14:30,13.377,56.0786
4/5/2022,15:00,13.594,56.4692
4/5/2022,15:30,13.81,56.858
4/5/2022,16:00,13.978,57.1604
4/5/2022,16:30,14.05,57.29
4/5/2022,17:00,14.098,57.3764
4/5/2022,17:30,14.074,57.3332
4/5/2022,18:00,14.026,57.2468
4/5/2022,18:30,13.906,57.0308
4/5/2022,19:00,13.762,56.7716
4/5/2022,19:30,13.642,56.5556
4/5/2022,20:00,13.546,56.3828
4/5/2022,20:30,13.449,56.2082
4/5/2022,21:00,13.353,56.0354
4/5/2022,21:30,13.281,55.9058
4/5/2022,22:00,13.209,55.7762
4/5/2022,22:30,13.137,55.6466
4/5/2022,23:00,13.016,55.4288
4/5/2022,23:30,12.896,55.2128
4/6/2022,0:00,12.727,54.9086
4/6/2022,0:30,12.582,54.6476
4/6/2022,1:00,12.437,54.3866
4/6/2022,1:30,12.292,54.1256
4/6/2022,2:00,12.147,53.8646
4/6/2022,2:30,12.001,53.6018
4/6/2022,3:00,11.856,53.3408
4/6/2022,3:30,11.686,53.0348
4/6/2022,4:00,11.565,52.817
4/6/2022,4:30,11.443,52.5974
4/6/2022,5:00,11.297,52.3346
4/6/2022,5:30,11.175,52.115
4/6/2022,6:00,11.053,51.8954
4/6/2022,6:30,10.932,51.6776
4/6/2022,7:00,10.834,51.5012
4/6/2022,7:30,10.736,51.3248
4/6/2022,8:00,10.663,51.1934
4/6/2022,8:30,10.663,51.1934
4/6/2022,9:00,10.687,51.2366
4/6/2022,9:30,10.785,51.413
4/6/2022,10:00,10.932,51.6776
4/6/2022,10:30,11.127,52.0286
4/6/2022,11:00,11.37,52.466
4/6/2022,11:30,11.662,52.9916
4/6/2022,12:00,11.977,53.5586
4/6/2022,12:30,12.316,54.1688
4/6/2022,13:00,12.678,54.8204
4/6/2022,13:30,13.016,55.4288
4/6/2022,14:00,13.353,56.0354
4/6/2022,14:30,13.69,56.642
4/6/2022,15:00,14.026,57.2468
4/6/2022,15:30,14.314,57.7652
4/6/2022,16:00,14.553,58.1954
4/6/2022,16:30,14.697,58.4546
4/6/2022,17:00,14.745,58.541
4/6/2022,17:30,14.745,58.541
4/6/2022,18:00,14.697,58.4546
4/6/2022,18:30,14.601,58.2818
4/6/2022,19:00,14.505,58.109
4/6/2022,19:30,14.433,57.9794
4/6/2022,20:00,14.361,57.8498
4/6/2022,20:30,14.314,57.7652
4/6/2022,21:00,14.266,57.6788
4/6/2022,21:30,14.266,57.6788
4/6/2022,22:00,14.218,57.5924
4/6/2022,22:30,14.146,57.4628
4/6/2022,23:00,14.074,57.3332
4/6/2022,23:30,14.002,57.2036
4/7/2022,0:00,13.906,57.0308
4/7/2022,0:30,13.834,56.9012
4/7/2022,1:00,13.714,56.6852
4/7/2022,1:30,13.594,56.4692
4/7/2022,2:00,13.449,56.2082
4/7/2022,2:30,13.305,55.949
4/7/2022,3:00,13.161,55.6898
4/7/2022,3:30,13.04,55.472
4/7/2022,4:00,12.92,55.256
4/7/2022,4:30,12.823,55.0814
4/7/2022,5:00,12.727,54.9086
4/7/2022,5:30,12.63,54.734
4/7/2022,6:00,12.534,54.5612
4/7/2022,6:30,12.437,54.3866
4/7/2022,7:00,12.34,54.212
4/7/2022,7:30,12.243,54.0374
4/7/2022,8:00,12.219,53.9942
4/7/2022,8:30,12.195,53.951
4/7/2022,9:00,12.243,54.0374
4/7/2022,9:30,12.34,54.212
4/7/2022,10:00,12.534,54.5612
4/7/2022,10:30,12.727,54.9086
4/7/2022,11:00,12.992,55.3856
4/7/2022,11:30,13.305,55.949
4/7/2022,12:00,13.618,56.5124
4/7/2022,12:30,13.978,57.1604
4/7/2022,13:00,14.314,57.7652
4/7/2022,13:30,14.697,58.4546
4/7/2022,14:00,15.031,59.0558
4/7/2022,14:30,15.342,59.6156
4/7/2022,15:00,15.629,60.1322
4/7/2022,15:30,15.891,60.6038
4/7/2022,16:00,16.082,60.9476
4/7/2022,16:30,16.225,61.205
4/7/2022,17:00,16.32,61.376
4/7/2022,17:30,16.296,61.3328
4/7/2022,18:00,16.272,61.2896
4/7/2022,18:30,16.177,61.1186
4/7/2022,19:00,16.082,60.9476
4/7/2022,19:30,16.01,60.818
4/7/2022,20:00,15.915,60.647
4/7/2022,20:30,15.843,60.5174
4/7/2022,21:00,15.772,60.3896
4/7/2022,21:30,15.724,60.3032
4/7/2022,22:00,15.676,60.2168
4/7/2022,22:30,15.605,60.089
4/7/2022,23:00,15.533,59.9594
4/7/2022,23:30,15.438,59.7884
4/8/2022,0:00,15.318,59.5724
4/8/2022,0:30,15.199,59.3582
4/8/2022,1:00,15.079,59.1422
4/8/2022,1:30,14.936,58.8848
4/8/2022,2:00,14.792,58.6256
4/8/2022,2:30,14.601,58.2818
4/8/2022,3:00,14.457,58.0226
4/8/2022,3:30,14.314,57.7652
4/8/2022,4:00,14.17,57.506
4/8/2022,4:30,14.074,57.3332
4/8/2022,5:00,13.954,57.1172
4/8/2022,5:30,13.858,56.9444
4/8/2022,6:00,13.738,56.7284
4/8/2022,6:30,13.642,56.5556
4/8/2022,7:00,13.546,56.3828
4/8/2022,7:30,13.473,56.2514
4/8/2022,8:00,13.425,56.165
4/8/2022,8:30,13.401,56.1218
4/8/2022,9:00,13.449,56.2082
4/8/2022,9:30,13.546,56.3828
4/8/2022,10:00,13.69,56.642
4/8/2022,10:30,13.882,56.9876
4/8/2022,11:00,14.122,57.4196
4/8/2022,11:30,14.385,57.893
4/8/2022,12:00,14.649,58.3682
4/8/2022,12:30,14.888,58.7984
4/8/2022,13:00,15.103,59.1854
4/8/2022,13:30,15.39,59.702
4/8/2022,14:00,15.652,60.1736
4/8/2022,14:30,15.963,60.7334
4/8/2022,15:00,16.249,61.2482
4/8/2022,15:30,16.487,61.6766
4/8/2022,16:00,16.677,62.0186
4/8/2022,16:30,16.773,62.1914
4/8/2022,17:00,16.82,62.276
4/8/2022,17:30,16.796,62.2328
4/8/2022,18:00,16.749,62.1482
4/8/2022,18:30,16.606,61.8908
4/8/2022,19:00,16.463,61.6334
4/8/2022,19:30,16.344,61.4192
4/8/2022,20:00,16.225,61.205
4/8/2022,20:30,16.106,60.9908
4/8/2022,21:00,15.963,60.7334
4/8/2022,21:30,15.867,60.5606
4/8/2022,22:00,15.772,60.3896
4/8/2022,22:30,15.652,60.1736
4/8/2022,23:00,15.533,59.9594
4/8/2022,23:30,15.414,59.7452
4/9/2022,0:00,15.27,59.486
4/9/2022,0:30,15.127,59.2286
4/9/2022,1:00,14.936,58.8848
4/9/2022,1:30,14.768,58.5824
4/9/2022,2:00,14.601,58.2818
4/9/2022,2:30,14.409,57.9362
4/9/2022,3:00,14.218,57.5924
4/9/2022,3:30,14.026,57.2468
4/9/2022,4:00,13.858,56.9444
4/9/2022,4:30,13.69,56.642
4/9/2022,5:00,13.546,56.3828
4/9/2022,5:30,13.401,56.1218
4/9/2022,6:00,13.233,55.8194
4/9/2022,6:30,13.088,55.5584
4/9/2022,7:00,12.944,55.2992
4/9/2022,7:30,12.799,55.0382
4/9/2022,8:00,12.678,54.8204
4/9/2022,8:30,12.582,54.6476
4/9/2022,9:00,12.509,54.5162
4/9/2022,9:30,12.509,54.5162
4/9/2022,10:00,12.582,54.6476
4/9/2022,10:30,12.678,54.8204
4/9/2022,11:00,12.847,55.1246
4/9/2022,11:30,13.04,55.472
4/9/2022,12:00,13.257,55.8626
4/9/2022,12:30,13.522,56.3396
4/9/2022,13:00,13.786,56.8148
4/9/2022,13:30,14.074,57.3332
4/9/2022,14:00,14.337,57.8066
4/9/2022,14:30,14.577,58.2386
4/9/2022,15:00,14.792,58.6256
4/9/2022,15:30,14.984,58.9712
4/9/2022,16:00,15.103,59.1854
4/9/2022,16:30,15.175,59.315
4/9/2022,17:00,15.199,59.3582
4/9/2022,17:30,15.151,59.2718
4/9/2022,18:00,15.031,59.0558
4/9/2022,18:30,14.864,58.7552
4/9/2022,19:00,14.697,58.4546
4/9/2022,19:30,14.505,58.109
4/9/2022,20:00,14.337,57.8066
4/9/2022,20:30,14.218,57.5924
4/9/2022,21:00,14.074,57.3332
4/9/2022,21:30,13.978,57.1604
4/9/2022,22:00,13.858,56.9444
4/9/2022,22:30,13.738,56.7284
4/9/2022,23:00,13.642,56.5556
4/9/2022,23:30,13.497,56.2946
4/10/2022,0:00,13.329,55.9922
4/10/2022,0:30,13.161,55.6898
4/10/2022,1:00,12.968,55.3424
4/10/2022,1:30,12.775,54.995
4/10/2022,2:00,12.582,54.6476
4/10/2022,2:30,12.413,54.3434
4/10/2022,3:00,12.243,54.0374
4/10/2022,3:30,12.074,53.7332
4/10/2022,4:00,11.929,53.4722
4/10/2022,4:30,11.807,53.2526
4/10/2022,5:00,11.662,52.9916
4/10/2022,5:30,11.54,52.772
4/10/2022,6:00,11.419,52.5542
4/10/2022,6:30,11.297,52.3346
4/10/2022,7:00,11.2,52.16
4/10/2022,7:30,11.102,51.9836
4/10/2022,8:00,11.053,51.8954
4/10/2022,8:30,11.005,51.809
4/10/2022,9:00,11.005,51.809
4/10/2022,9:30,11.029,51.8522
4/10/2022,10:00,11.151,52.0718
4/10/2022,10:30,11.321,52.3778
4/10/2022,11:00,11.516,52.7288
4/10/2022,11:30,11.734,53.1212
4/10/2022,12:00,12.001,53.6018
4/10/2022,12:30,12.268,54.0824
4/10/2022,13:00,12.509,54.5162
4/10/2022,13:30,12.799,55.0382
